노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1020037000,용산구-마포구경계(6),105,행정경계,0,무,126.9447796,37.5344657,195119.3525,448330.8188
1020037100,용산구-마포구경계(5),105,행정경계,0,무,126.9447818,37.5344008,195119.5487,448323.6139
1020037200,용산구-마포구경계(4),105,행정경계,0,무,126.9448027,37.5338038,195121.3526,448257.3514
1020037300,강변북로-용호로램프(7),108,IC 및 JC,0,무,126.9524459,37.5306405,195796.726,447905.89
1020037400,강변북로-용호로램프(8),108,IC 및 JC,0,무,126.9525422,37.5304082,195805.2215,447880.1074
1020037500,성촌공원,101,도로교차점,0,무,126.9542694,37.5315794,195957.9535,448010.0175
1020037600,원효대교진출입고가차도,104,도로시설물,0,무,126.9568739,37.5332016,196188.2441,448189.96
1020037700,강변북로-한강로램프(3),101,도로교차점,0,무,126.9614504,37.5219169,196592.2325,446937.3126
1020037800,용산파크자이D동,102,도로시.종점,1,유,126.9714696,37.5364547,197478.4163,448550.5123
1020037900,삼각지고가차도(동측),104,도로시설물,0,무,126.972903,37.5360259,197605.0858,448502.8872
1020038000,왕궁아파트,108,IC 및 JC,0,무,126.9774762,37.5165817,198008.7674,446344.7172
1020038100,반도아파트,108,IC 및 JC,0,무,126.9822799,37.5164311,198433.4365,446327.9074
1020038200,강변북로-동작대로램프(7),108,IC 및 JC,0,무,126.986854,37.5167456,198837.8145,446362.7525
